book_id,title,author_id,first_publish_year
OL21063020W,Gail's Artisan Bakery Cookbook,OL8056432A,2014.0
OL21063020W,Gail's Artisan Bakery Cookbook,OL8056433A,2014.0
OL21151994W,Artful Baker,OL8100887A,2017.0
OL21115681W,Great Big Baking Book,OL2727325A,2002.0
OL21134719W,Wolfie's Secret,OL8091657A,2017.0
OL268730W,Betty Crocker Baking for Today,OL27838A,2005.0
OL27028039W,Baking,OL7723609A,2002.0
OL2634682W,Traditional teatime recipes,OL383875A,2007.0
OL26329336W,Twenty-Five,OL9926301A,2016.0
OL2899031W,Grandma Kettle's pies & cookies,OL441061A,1992.0
OL2899031W,Grandma Kettle's pies & cookies,OL3014644A,1992.0
OL28989297W,Margaret Fulton Baking,OL1709577A,2012.0
OL29070565W,Better Homes and Gardens Baking,OL7296710A,2013.0
OL29089992W,Professional Baking,OL7739076A,2015.0
OL29074248W,Baking and Pastry,OL8054381A,2010.0
OL26328340W,Good Housekeeping Kids Bake!,OL3109732A,2018.0
OL28392003W,Bakers,OL7603926A,2019.0
OL28785915W,Chic and Unique Wedding Cakes - Lace,OL7303243A,2012.0
OL28785919W,Seasonal Cupcakes - Halloween,OL5349031A,2012.0
OL2864757W,Glorious Cakes,OL432189A,1992.0
OL28599848W,Like mam used to bake,OL10601901A,2013.0
OL24950882W,Fleischmann's booklet devoted to the interests of good baking,OL9403771A,1910.0
OL27439207W,"Mom's Big Book of Baking, Reprint",OL219304A,2008.0
OL275769W,Bake Me A Cake,OL2630351A,2005.0
OL24440233W,Muffins & quick breads,OL1001969A,1999.0
OL27788901W,Mrs Beeton's Cakes and Bakes,OL154981A,2012.0
OL27788901W,Mrs Beeton's Cakes and Bakes,OL6947839A,2012.0
OL2705767W,Flavored Breads,OL395598A,1997.0
OL2705769W,Muffins And Other Morning Bakes,OL395598A,2000.0
OL27067516W,British Baking,OL3795500A,2011.0
OL2699232W,"Great cakes, pies, cookies, muffins & more",OL394513A,2009.0
OL27295693W,Baking Imperfect,OL10217590A,2022.0
OL39968721W,Are You Sure That's Vegan?,OL7590370A,2010.0
OL39968721W,Are You Sure That's Vegan?,OL9590329A,2010.0
OL39395043W,All about home baking,OL13377088A,1935.0
OL3875921W,Natural baking the old-fashioned way,OL697831A,1973.0
OL38603738W,101 Fuss-Free Bakes,OL2485124A,2005.0
OL38603738W,101 Fuss-Free Bakes,OL3858741A,2005.0
OL38603738W,101 Fuss-Free Bakes,OL13889868A,2005.0
OL38015699W,Ube Baking Book,OL13661953A,2024.0
OL38006688W,Why Alfred Burned the Cakes,OL2756297A,2007.0
OL36846719W,Bake Your Heart Out,OL13237487A,2023.0
OL37179279W,King Arthur Flour WinterBake,OL7023218A,1991.0
OL4036933W,Bakery,OL748979A,1980.0
OL4099337W,Baking & desserts,OL768071A,1980.0
OL3588375W,Sugar free cakes and biscuits,OL606837A,1985.0
OL36024001W,How to Bake,OL9328005A,2012.0
OL3505858W,Olga's Cup and Saucer,OL586030A,1994.0
OL3507388W,My cake,OL586372A,1990.0
OL35744352W,Bake Smart,OL7602601A,2023.0
OL35702398W,Meg Rivers Traditional Home Baking,OL3361568A,2012.0
OL3629906W,A Day in the Life of a Baker (Day in the Life of ...),OL619063A,1998.0
OL36032911W,Hummingbird Bakery Cookbook,OL6510018A,2014.0
OL35163049W,Pan paso a paso,OL12722671A,2023.0
OL3167467W,Mrs. Biddlebox,OL506123A,2002.0
OL32147641W,"Miss Leslie's seventy-five receipts for pastry, cakes and sweetmeats",OL183694A,1847.0
OL32128290W,United States confectioners' tool works,OL11658874A,1879.0
OL3274302W,The perfect recipe baking book,OL534378A,1996.0
OL32147560W,Dedham receipts,OL11662294A,1871.0
OL3254923W,The New Baking,OL530274A,1989.0
OL3230769W,Sweet & natural baking,OL526273A,1996.0
OL3531995W,Bake and Make Amazing Cookies,OL592040A,2004.0
OL5273683W,What Happens at a Bakery?/ Que Pasa En Una Panaderia? (Where People Work/ Donde Trabaja La Gente?),OL1193679A,2006.0
OL5273684W,What Happens at a Bakery? (Where People Work),OL1193679A,2006.0
OL5831319W,About professional baking,OL1429485A,2006.0
OL5701985W,Flour girl,OL1387685A,2007.0
OL5535011W,So wurde Brot aus Halm und Glut,OL1320255A,1951.0
OL5832945W,Great bread!,OL1429979A,1977.0
OL4321341W,A treasury of southern baking,OL841162A,1993.0
OL4613760W,Bread of Three Rivers,OL945778A,2001.0
OL4731728W,The Royal baker and pastry cook,OL984823A,1878.0
OL5102323W,The joy of pastry,OL1123509A,1985.0
OL5730871W,The baker's apprentice,OL1393321A,2005.0
OL5730873W,Bread alone,OL1393321A,2001.0
OL5555364W,Guri And Gura,OL1328841A,1987.0
OL5713438W,Al Forno,OL1389661A,2003.0
OL4646280W,Elementary baking,OL954525A,1969.0
OL4646283W,Practical Baking,OL954525A,1989.0
OL4854126W,Wholemeal Microbake Book,OL1030781A,1988.0
OL5229570W,"Praktischer Ratgeber für Conditoren, Cakebäcker und Brotbäcker und Candy-Macher",OL1172834A,1911.0
OL5229833W,"Paul Richards' book of breads, cakes, pastries, ices and sweetmeats",OL1172921A,1907.0
OL502719W,Baking with Splenda,OL33399A,2006.0
OL5365279W,Whole grain baking,OL1235757A,1984.0
OL436942W,Army baker,OL18520A,1939.0
OL4310048W,"Baking sampler; breads, rolls, cookies, confections",OL838069A,1972.0
OL4294097W,The Il Fornaio baking book,OL833716A,1993.0
OL4341302W,Vaer så god,OL848929A,1983.0
OL39065750W,Best war time recipes,OL2448317A,1917.0
OL58164W,"Baker, baker, cookie maker",OL34706A,1998.0
OL61439W,Mouse cookies,OL2629701A,1995.0
OL221893W,My Grandfather Works in a Bakery (My Family at Work),OL2462920A,2000.0
OL21895904W,Christmas Baking,OL8366727A,2020.0
OL21895904W,Christmas Baking,OL8366728A,2020.0
OL21596888W,Pearla and Her Unpredictably Perfect Day,OL51602A,2016.0
OL21596888W,Pearla and Her Unpredictably Perfect Day,OL8260332A,2016.0
OL21880799W,Let's Bake!,OL7488828A,2020.0
OL21880799W,Let's Bake!,OL7524669A,2020.0
OL21902829W,Fruit Cake,OL8368515A,2020.0
OL21522320W,Let's Bake,OL8235522A,2014.0
OL21654270W,Stork : the Art of Home Baking,OL3197276A,2020.0
OL21722433W,Sweet Girl,OL7442965A,2015.0
OL21902094W,Magnolia Bakery Handbook,OL8368326A,2020.0
OL22686170W,Kid Chef Bakes,OL8650045A,2017.0
OL22641786W,Professor Cook's mind-blowing baking,OL7320290A,2012.0
OL21619678W,Poh Bakes 100 Greats,OL7492564A,2017.0
OL22778565W,ʻUgot ṿe-ʻugiyot,OL7131508A,2012.0
OL22920456W,ʻUgot shel bayit,OL4996300A,2014.0
OL21531133W,Baked Occasions,OL3119569A,2014.0
OL21531133W,Baked Occasions,OL8237742A,2014.0
OL21531133W,Baked Occasions,OL421756A,2014.0
OL21580157W,Pie ography,OL232427A,2013.0
OL21644739W,Larousse Patisserie and Baking,OL2747371A,2020.0
OL21609315W,Meyer's Bakery,OL561409A,2017.0
OL21568968W,Baking for the Specific Carbohydrate Diet,OL8225531A,2015.0
OL21471082W,Study Guide for on Baking,OL224488A,2012.0
OL21471082W,Study Guide for on Baking,OL7702396A,2012.0
OL21471082W,Study Guide for on Baking,OL2655431A,2012.0
OL22323885W,Baking,OL6995960A,2015.0
OL22316710W,Sweet victory,OL1483719A,2015.0
OL22535070W,Baking with Kids,OL8611890A,2012.0
OL22535070W,Baking with Kids,OL8611891A,2012.0
OL22535070W,Baking with Kids,OL8611892A,2012.0
OL22000611W,King Arthur Flour All-Purpose Baker's Companion (Revised and Updated),OL2884305A,2021.0
OL21900131W,Pieometry,OL8367870A,2020.0
OL21796000W,Baking Bible,OL237164A,2014.0
OL21787775W,Sweetest Friends,OL6769374A,2013.0
OL21834797W,Cooking with the Grinch (Dr. Seuss),OL43344A,2017.0
OL21834797W,Cooking with the Grinch (Dr. Seuss),OL725844A,2017.0
OL23042544W,The New Dr. Price cook book,OL2448317A,1921.0
OL23106889W,Shoḳolad ba-ribuʻa,OL4996300A,2012.0
OL20797920W,CRUMB,OL7528639A,2001.0
OL20857489W,Hugless Douglas and the great cake bake,OL234252A,2016.0
OL20168109W,Homemade Bread,OL7306332A,2018.0
OL20557368W,Wholefood Baking,OL2843448A,2013.0
OL20638065W,Cookies and scream,OL6888637A,2014.0
OL20365135W,Low Carb High Fat Baking,OL7599641A,2013.0
OL1989176W,The Baker's Dozen,OL239441A,2007.0
OL20743426W,Beer Bread,OL7068676A,2020.0
OL20777634W,52 Loaves,OL122047A,2011.0
OL20744326W,Rage Baking,OL456135A,2020.0
OL20744326W,Rage Baking,OL2833111A,2020.0
OL20831343W,Magnolia Kitchen,OL7956780A,2019.0
OL19733269W,Sally’s Cookie Addiction,OL7531805A,2017.0
OL19733739W,Baking with steel,OL7531981A,2017.0
OL19733773W,Secret-layer cakes,OL7531999A,2017.0
OL19716092W,Baking powder wars,OL2736999A,2017.0
OL19722377W,The Sullivan Street Bakery cookbook,OL6619911A,2017.0
OL19723676W,The fearless baker,OL7527352A,2017.0
OL19723681W,Gluten-free flavor flours,OL575849A,2014.0
OL19723819W,Baby cakes,OL2892200A,2017.0
OL19577185W,Chemistry and physics of baking,OL2691879A,1986.0
OL19577185W,Chemistry and physics of baking,OL3677752A,1986.0
OL2413065W,Cake-walk,OL331844A,2000.0
OL23520956W,Grow Your Own Cake,OL7293156A,2016.0
OL23520956W,Grow Your Own Cake,OL7068557A,2016.0
OL24264689W,Felicity the Friday fairy,OL1452170A,2008.0
OL23284712W,Wedding cake killer,OL237029A,2013.0
OL23612260W,Alligator tails and crocodile cakes,OL32893A,1997.0
OL21521416W,Phillippa's Home Baking,OL8235180A,2017.0
OL21521416W,Phillippa's Home Baking,OL8067886A,2017.0
OL21521416W,Phillippa's Home Baking,OL8032496A,2017.0
OL21521416W,Phillippa's Home Baking,OL7518998A,2017.0
OL21607992W,The Mountain Baker,OL7757380A,2020.0
OL21607992W,The Mountain Baker,OL8264899A,2020.0
OL21688497W,Cakes,OL6881250A,2020.0
OL21688497W,Cakes,OL2731057A,2020.0
OL21282147W,Cast Iron Baking Book,OL3109768A,2016.0
OL25733093W,Seasonal Baking,OL6881290A,2013.0
OL25697411W,"Love, Aimee X",OL7674001A,2015.0
OL25710200W,Natural Baker,OL7667009A,2018.0
OL1863137W,What's cooking,OL223109A,1998.0
OL18569989W,Food engineering aspects of baking sweet goods,OL2680611A,2008.0
OL1898659W,Sweet Gratitude,OL227325A,2005.0
OL1926880W,Cookies and crutches,OL231035A,1988.0
OL1918877W,The Bake Sale Cookbook,OL230004A,2000.0
OL19369486W,What to Bake & How to Bake It,OL6787762A,2014.0
OL19395582W,Nestlé toll house all-time favorite cookie and baking recipes,OL6854470A,2003.0
OL19206710W,Country baking,OL1458877A,1990.0
OL1937988W,Holiday Baking,OL232513A,2005.0
OL1917935W,The Jewish holiday baker,OL229836A,1997.0
OL18666293W,ʻUgat ha-shavuʻa shel La-ishah,OL8771272A,2009.0
OL1857654W,Biscuit Bliss,OL222404A,2003.0
OL18576887W,Dad's cake,OL62087A,2008.0
OL1830539W,The baking answer book by,OL219304A,2009.0
OL1820665W,A cake all for me!,OL218266A,1998.0
OL18602962W,Taste of home cupcakes! muffins & more,OL8446191A,2008.0
OL18637791W,Gifts from a jar,OL6822137A,2004.0
OL18800804W,Stir it up,OL1100226A,2007.0
OL18800804W,Stir it up,OL3035601A,2007.0
OL18804179W,The complete Magnolia Bakery cookbook,OL1431232A,2009.0
OL17568970W,Boutique Baking,OL7350683A,2012.0
OL17509139W,Home Baked Comfort,OL7334618A,2012.0
OL17369734W,The Legend of the Christmas Cookie,OL32072A,2015.0
OL17369734W,The Legend of the Christmas Cookie,OL6822503A,2015.0
OL17387023W,Scandilicious Baking,OL7299226A,2012.0
OL16469966W,The Divvies Bakery cookbook,OL7067988A,2010.0
OL16469994W,Swedish breads and pastries,OL2837961A,2010.0
OL18583419W,Baking for dogs,OL6751255A,2009.0
OL18161581W,Alligator tails and crocodile cakes,OL32893A,2005.0
OL1905939W,Totally tea time,OL228155A,1995.0
OL1905939W,Totally tea time,OL2896612A,1995.0
OL1921062W,The Fannie Farmer baking book,OL230279A,1984.0
OL18711558W,KitchenAid baking companion,OL6838803A,2008.0
OL16662758W,The everything vegan baking cookbook,OL7135379A,2012.0
OL15841593W,Bakers,OL395532A,1998.0
OL15946545W,"Bake, mice, bake!",OL454295A,2012.0
OL15975401W,Weekend baking,OL3023731A,2010.0
OL16054717W,Wilton holiday!,OL2928694A,1988.0
OL16237855W,Gingerbread,OL2843404A,2009.0
OL16266699W,Artisanal gluten-free cupcakes,OL6813455A,2011.0
OL16212274W,Nordic bakery cookbook,OL7026556A,2011.0
OL15608356W,Successful baking for flavor and texture,OL6879017A,1937.0
OL15586556W,Cake boss,OL6873562A,2010.0
OL15549175W,One hundred thousand dollar Dawn,OL787133A,1990.0
OL15549175W,One hundred thousand dollar Dawn,OL2626804A,1990.0
OL15413623W,The River Cottage bread handbook,OL6832212A,2009.0
OL15451595W,Flying apron's gluten-free & vegan baking book,OL6645087A,2009.0
OL15440048W,Baking artisan pastries & breads,OL5097575A,2009.0
OL15128173W,The bake-off burglar,OL29834A,2001.0
OL15163296W,The Pepperidge Farm baking book,OL2197693A,1970.0
OL13584254W,Baking for health,OL6444883A,1986.0
OL13785503W,Ace of Cakes,OL6626505A,2009.0
OL1175477W,Good cooking with yeast,OL118814A,1955.0
OL1530890W,Bakers and baking in Massachusetts,OL162466A,1909.0
OL14853874W,Sweet potato pie,OL20754A,1996.0
OL15142218W,Homemade cookies cook book,OL2969517A,1975.0
OL15142673W,How to win compliments for your cooking,OL6822682A,1950.0
OL155147W,The complete book of high-protein baking,OL2004231A,1975.0
OL15440656W,Good to the grain,OL401659A,2010.0
OL17497633W,Mark Hix On Baking,OL3137704A,2012.0
OL17872185W,Dead men don't eat cookies,OL6888637A,2015.0
OL17904024W,Bizz & Buzz make honey buns,OL2850028A,2014.0
OL19967135W,The vegan baker,OL7304225A,2013.0
OL19988370W,Sweet eats for all,OL7077484A,2014.0
OL19981401W,Cookie doughlicious,OL6782865A,2014.0
OL19989317W,Handcrafted Christmas,OL25091A,2014.0
OL20016430W,Bread,OL395598A,2005.0
OL20016491W,Low carb high fat cakes and desserts,OL7599641A,2015.0
OL19735736W,"Anna, Banana, and the recipe for disaster",OL3765642A,2018.0
OL112844W,Maisy makes gingerbread,OL20521A,1999.0
OL12278007W,Delights of the Jewish kitchen,OL5367460A,2004.0
OL12006820W,BakeWise,OL5182230A,2008.0
OL12437253W,The Amish cook's baking book,OL5488102A,2009.0
OL12254238W,Marguerite Patten's book of cakes and baking,OL44318A,1961.0
OL12407426W,Mamá oca y el pastel,OL5464205A,2001.0
OL12407426W,Mamá oca y el pastel,OL4242549A,2001.0
OL12407426W,Mamá oca y el pastel,OL4242550A,2001.0
OL1155931W,"Report of the temperature reached in army biscuits during baking, especially with reference to the destruction of the imported flour-moth, Ephestia kühniella Zeller",OL4473363A,1918.0
OL11598508W,Bakery guide,OL4894352A,2002.0
OL10189191W,Kao ju,OL4165340A,1987.0
OL13723609W,The cheese board,OL6570169A,2003.0
OL13731387W,Chuang yi shao kao =,OL6575658A,1999.0
OL13731387W,Chuang yi shao kao =,OL2973845A,1999.0
OL13731387W,Chuang yi shao kao =,OL2973823A,1999.0
OL13717072W,Yakitate no panzukuri,OL6565882A,1996.0
OL13648919W,The summer kitchen,OL6504874A,2009.0
OL13773501W,The food allergy mama's baking book,OL6614882A,2009.0
OL13500478W,Le four et la panification au Sud-Est de la Grande Pologne,OL6370245A,1975.0
OL10264343W,Lucas y las magdalenas de la abuela,OL4222574A,2002.0
OL10264343W,Lucas y las magdalenas de la abuela,OL3211993A,2002.0
OL10236827W,pasteles para bodas Los Mejores Pasteles De Ocasion,OL4197953A,2001.0
OL1483897W,Farmer Takes a Wife,OL158003A,1945.0
OL14859481W,Baker (Rebus Jobs in Town),OL20981A,2007.0
OL14870587W,Pillsbury Best of the Bake-Off Cookbook: Recipes from America's Favorite Cooking Contest,OL24780A,2004.0
OL14870612W,Pillsbury's Bake Off Breads Cook Book,OL24780A,1968.0
OL13273585W,Shi yong hong bei =,OL6175649A,1996.0
OL13273585W,Shi yong hong bei =,OL2973832A,1996.0
OL13273585W,Shi yong hong bei =,OL2973823A,1996.0
OL12302836W,Advances in industrial ergonomics and safety V,OL5387042A,1993.0
OL1802182W,Study guide to accompany professional baking,OL216222A,1994.0
OL1802184W,Professional Baking,OL216222A,2001.0
OL1802185W,"Professional Baking, Study Guide",OL216222A,1993.0
OL19338558W,Shifty McGifty and Slippery Sam,OL6832296A,2013.0
OL19338558W,Shifty McGifty and Slippery Sam,OL7109323A,2013.0
OL19749409W,Rose's baking basics,OL237164A,2018.0
OL19761286W,Heritage baking,OL7543550A,2018.0
OL19596579W,All time family favorites,OL6822137A,1995.0
OL19713317W,Bravetart,OL7522385A,2017.0
OL1995923W,Auntee Edna,OL240269A,2001.0
OL1957553W,Hedgehog bakes a cake,OL234934A,1990.0
OL19704432W,Sweet Debbie's organic treats,OL7518213A,2013.0
OL19713665W,The cast-iron skillet cookbook,OL3109768A,2015.0
OL19713719W,Simply beautiful homemade cakes,OL7522617A,2016.0
OL1969607W,Kids' Baking,OL236624A,2006.0
OL19738447W,A baker's year,OL7534140A,2018.0
OL19738449W,Black girl baking,OL7534142A,2018.0
OL19748161W,Healthy baking,OL7538353A,2017.0
OL19742642W,The Taartwork Pies cookbook,OL7535944A,2018.0
OL19729253W,I'm just here for dessert,OL7529917A,2017.0
OL19966073W,"Flour, too",OL7390603A,2013.0
OL19966074W,Bake me I'm yours,OL7592406A,2013.0
OL19974128W,One bowl baking,OL7145240A,2013.0
OL19953608W,The Sugar Cube,OL7589737A,2012.0
OL19994580W,Great british bakes,OL7599144A,2013.0
OL20030037W,Home baked,OL6960996A,2015.0
OL20003769W,My paleo patisserie,OL7601534A,2014.0
OL20003770W,Every last crumb,OL7601535A,2014.0
OL20004165W,The prank list,OL7310628A,2014.0
OL19995181W,Heirloom baking with the Brass sisters,OL3085575A,2011.0
OL19995185W,The clueless baker,OL1401428A,2001.0
OL20013209W,Baking with the Brass sisters,OL3085575A,2015.0
OL20013248W,Slow cooker desserts,OL2982072A,2015.0
OL19996436W,"Back in the Day Bakery, made with love",OL7068460A,2015.0
OL20040079W,Better baking,OL2630800A,2016.0
OL20196320W,Duchess Bake Shop,OL7653306A,2014.0
OL20215760W,Chocolate Chip Sweets,OL3098579A,2015.0
OL20170673W,The Artisanal Kitchen : Baking for Breakfast,OL7068460A,2018.0
OL20170673W,The Artisanal Kitchen : Baking for Breakfast,OL7641577A,2018.0
OL19983123W,Huckleberry,OL7596291A,2014.0
OL19983154W,The messy baker,OL7596313A,2014.0
OL19983161W,The holiday kosher baker,OL6847848A,2013.0
OL20036138W,How to bake everything,OL227170A,2016.0
OL19984309W,Decadent gluten-free vegan baking,OL7596578A,2014.0
OL19984312W,Dumplings all day Wong,OL7596581A,2014.0
OL19984369W,The Paleo bread bible,OL7519941A,2014.0
OL20064381W,Bunner's Bake Shop Cookbook,OL7616727A,2014.0
OL20064381W,Bunner's Bake Shop Cookbook,OL7616728A,2014.0
OL20148815W,2-Ingredient Miracle Dough Cookbook,OL7632428A,2019.0
OL20050272W,One pan & done,OL7599147A,2017.0
OL20157581W,Icing on the Cake,OL7608553A,2019.0
OL20033170W,Baking day at Grandma's,OL3236989A,2014.0
OL20033527W,The cardamom trail,OL7528400A,2016.0
OL20047095W,Alternative baker,OL7612742A,2016.0
OL20225965W,Sheet Pan,OL7323641A,2017.0
OL20216517W,Bake,OL3726710A,2011.0
OL20261183W,The Doughmakers cookbook,OL2629933A,2004.0
OL20261183W,The Doughmakers cookbook,OL2629934A,2004.0
OL20660549W,Bakerita,OL8355590A,2020.0
OL20725554W,"Small, Sweet, and Italian",OL227128A,2013.0
OL20566090W,Bread Baking for Beginners,OL7793664A,2018.0
OL1830550W,Mom's Big Book of Baking,OL219304A,2001.0
OL18329532W,Entsiḳlopedyah le-vishul ṿela-afiyah,OL6871468A,1982.0
OL18329532W,Entsiḳlopedyah le-vishul ṿela-afiyah,OL1269577A,1982.0
OL1854377W,Savory Baking from the Mediterranean,OL221904A,2007.0
OL18293119W,Royal cook book,OL2448317A,1925.0
OL21134945W,Gennaro's Italian Bakery,OL2830797A,2016.0
OL21145167W,Three Ingredient Baking,OL904271A,2018.0
OL21145167W,Three Ingredient Baking,OL8097204A,2018.0
OL20935059W,Instant Pot Desserts,OL7442739A,2020.0
OL21323127W,Bread Bread Bread,OL8169193A,2016.0
OL21159939W,Pillsbury Baking Hacks,OL8104902A,2018.0
OL21280664W,Pillsbury the Big Book of More Baking with Refrigerated Dough,OL8104902A,2016.0
OL21097601W,Margaret Fulton's Baking Classics,OL1709577A,2015.0
OL21269537W,Fatal Funnel Cake,OL2725974A,2014.0
OL20473145W,Out of the House of Bread,OL7758428A,2016.0
OL20696425W,Procrastibaking,OL7596181A,2020.0
OL20315871W,Cool Stuff to Bake,OL2733131A,2014.0
OL1991221W,Sweet & natural,OL239672A,1999.0
OL20575568W,A Cookie to Celebrate,OL7798554A,2018.0
OL20670252W,Midwest Made,OL7109177A,2019.0
OL21078671W,Modern Peasant,OL7324911A,2013.0
OL20873898W,Poilâne,OL7983050A,2019.0
OL20873898W,Poilâne,OL7983051A,2019.0
OL21059325W,Baking and Pastry,OL8054381A,2009.0
OL21049017W,Savory Bites,OL8049089A,2013.0
OL21049017W,Savory Bites,OL7324845A,2013.0
OL20923462W,What's cooking,OL2624356A,2010.0
OL20923462W,What's cooking,OL8008756A,2010.0
OL20923462W,What's cooking,OL8008757A,2010.0
OL20923462W,What's cooking,OL7407616A,2010.0
OL20877024W,Amy's baking year,OL7984627A,2014.0
OL20877418W,"Sugar, Cinnamon, and Love",OL7667019A,2015.0
OL20200872W,Baking Magic with Aquafaba,OL7594699A,2017.0
OL20201277W,Modern French Pastry,OL7655005A,2017.0
OL20236744W,Traditional Jewish Baking,OL7670226A,2016.0
OL20402169W,Cupcakes,OL2798310A,2011.0
OL20430860W,Bread & Pizza,OL1424430A,2008.0
OL20483903W,Out of the Box Holiday Baking,OL7521745A,2018.0
OL20230001W,More BBQ and Grilling for the Big Green Egg and Other Kamado-Style Cookers,OL4637516A,2016.0
OL20160253W,Sarabeth's Good Morning Cookbook,OL7037307A,2016.0
