book_id,title,author_id,first_publish_year,author_name
OL8301951W,Nestle Toll House Recipe Collection,OL2758019A,1988.0,Nestle
OL8013145W,What Shall I Cook,OL2667474A,1996.0,Ray Gibson
OL5962360W,The Handmade Loaf,OL1479719A,2008.0,Dan Lepard
OL5957236W,"Count to ten, Piggywiggy!",OL1477892A,2001.0,Christyan Fox
OL5957236W,"Count to ten, Piggywiggy!",OL3099987A,2001.0,Diane Fox
OL17535641W,Mastering The Art Of Baking,OL3146682A,2012.0,Anneka Manning
OL17560553W,The Fabulous Baker Brothers,OL2974360A,2012.0,Tom Herbert
OL17071716W,A Spoonful of secrets,OL246851A,2014.0,Linda Chapman
OL17414032W,The Cake Mix Doctor Bakes Glutenfree,OL530902A,2010.0,Anne Byrn
OL15030485W,Betty Crocker's Baking classics,OL27838A,1981.0,Betty Crocker
OL15365481W,The Kosher Baker,OL6847848A,2010.0,Paula Shoyer
OL15425661W,The Red Hen,OL35864A,2010.0,Rebecca Emberley
OL15633607W,Baking,OL4768254A,2009.0,James Peterson
OL15633607W,Baking,OL387380A,2009.0,James Peterson
OL16512020W,Simply Good Bread,OL7081637A,2009.0,Peter Sidwell
OL16470801W,Cutie pies,OL7068344A,2011.0,Dani Cone
OL16471680W,The everything pie cookbook,OL7065705A,2011.0,Kelly Jaggers
OL16589208W,The unofficial hunger games cookbook,OL7108064A,2011.0,Emily Ansara Baines
OL16606948W,Gluten-free and vegan holidays,OL6645087A,2011.0,Jennifer Katzinger
OL165437W,My grandma is great!,OL45570A,1996.0,Hannah Roche
OL16654195W,Jewish fairy tale feasts,OL18722A,2012.0,Jane Yolen
OL16654195W,Jewish fairy tale feasts,OL7903260A,2012.0,A12 Heidi E. Y.
OL16654195W,Jewish fairy tale feasts,OL2630623A,2012.0,Heidi E. Y. Stemple
OL16654195W,Jewish fairy tale feasts,OL7331732A,2012.0,Sima Elizabeth Shefrin
OL17711661W,Trick or deadly treat,OL237029A,2014.0,L. J. Washburn
OL17711661W,Trick or deadly treat,OL2725974A,2014.0,Livia J. Washburn
OL17893354W,The flying brownie,OL7416949A,2013.0,Shirley Fan
OL17892822W,America's favorites,OL6822137A,2005.0,"Publications International, Ltd"
OL18155668W,Cook-a-doodle-doo!,OL219602A,2002.0,Janet Stevens
OL16522961W,The art of German cooking and baking,OL4515073A,1922.0,Lina Wachtelborn Meier
OL2635261W,Bread,OL383975A,1988.0,Beth Hensperger
OL2635261W,Bread,OL383844A,1988.0,Chuck Williams
OL4987171W,My First Baking Book,OL1078360A,1988.0,Rena Coyle
OL21909926W,Summer Showers,OL2967622A,2015.0,Kate Hannigan
OL21909926W,Summer Showers,OL7836699A,2015.0,Brooke Boynton Hughes
OL184787W,The Wine and Food Society's guide to bakery,OL2102345A,1968.0,Maria Floris
OL16176642W,Pie,OL19616A,2011.0,Sarah Weeks
OL11955428W,Bread baking,OL5142930A,2009.0,Daniel T. DiMuzio
OL5753943W,1 Teig - 50 Kuchen,OL1399894A,2002.0,Gina Greifenstein
OL2714709W,Home for the Holidays,OL397163A,1992.0,Ken Haedrich
OL16240549W,Illustrated step-by-step baking,OL6995960A,2011.0,Caroline Bretherton
OL6278652W,Let's cook with yeast,OL1637897A,1963.0,Patty Fisher
OL15860869W,The sugarless baking book,OL1460363A,1979.0,Patricia Mayo
OL39524973W,The Horsford cook book,OL12048376A,1876.0,Rumford Chemical Works
OL9346296W,The Student's Technology of Breadmaking and Flour Confectionery,OL3391201A,1983.0,W. J. Fance
OL9153293W,Patrick's Perfect Pancake,OL3231997A,1990.0,Caroline Crossland
OL8964333W,Good Housekeeping Great Baking,OL3109730A,2003.0,From the Editors of Good Housekeeping
OL8921493W,Gluten-free baking classics for the bread machine,OL3080289A,2009.0,Annalise G. Roberts
OL8930378W,Teach the bairns to bake,OL3086862A,1996.0,Liz Ashworth
OL8982330W,Baked,OL3119569A,2008.0,Matt Lewis
OL6362548W,"The mixer, hand mixer, and blender cookbook",OL1668262A,1954.0,Culinary Arts Institute.
OL6342239W,"Decorating cakes and party foods, baking too!",OL1659193A,1969.0,Louise Spencer
OL8723282W,"The no-salt, lowest-sodium baking book",OL2958725A,2003.0,Donald A. Gazzaniga
OL8369843W,"Breakfast, Lunch, Tea",OL2787867A,2006.0,Rose Carrarini
OL8596701W,The bread book,OL2888150A,1987.0,Audrey Ellison
OL9239192W,Tate's Bake Shop Cookbook,OL3297158A,2005.0,Kathleen King
OL9239221W,Bread and yeast,OL3297187A,1994.0,Mike Wheeler
OL9239221W,Bread and yeast,OL3480089A,1994.0,Dave Byrne
OL9219197W,Bakin' Without Eggs,OL3281417A,1999.0,Rosemarie Emro
OL9239987W,Liḳrat ḥalah,OL3297875A,2005.0,Shira Wiener
OL9239987W,Liḳrat ḥalah,OL3297876A,2005.0,Ayelet Yifrach
OL6618050W,The Brownie Cook Book,OL1779176A,1993.0,Myra Street
OL6606338W,How to have fun baking cookies and cakes,OL1776152A,1973.0,"Creative Educational Society (Mankato, Minn.)"
OL6606338W,How to have fun baking cookies and cakes,OL2938988A,1973.0,Creative Educational Society
OL6738016W,The English bread book,OL1825930A,1857.0,Eliza Acton
OL6578488W,I can bake cookies,OL1764753A,1979.0,Judith Wolman
OL6766155W,Das neue Kiehnle Backbuch,OL1841424A,1974.0,Hilde Graff-Hädecke
OL7367989W,Tekhnologicheskoe oborudovanie khlebozavodov,OL2192874A,1954.0,Nikolaĭ Vladimirovich Zaĭt͡sev
OL734797W,Convection oven cookery,OL59505A,1993.0,Christie Katona
OL7301389W,Baking and cooking at high altitudes,OL2142399A,1969.0,Emma W. Rice
OL5870400W,The Complete Baking Cookbook,OL1444726A,2007.0,George Geary
OL7766787W,A thorough practical course in scientific baking,OL2433419A,1924.0,Edward W. Habermaas
OL8549251W,Gifts from a Jar: Year-Round Treats,OL2864928A,2005.0,Publications International
OL8549390W,Easy-to-Bake Recipes (Favorite Brand Name),OL2864951A,2002.0,Ltd. Publications International
OL83647W,Hello Kitty,OL2659856A,2005.0,Ellen Weiss
OL8312017W,Buttercup Bakes at Home,OL2762200A,2006.0,Jennifer Appel
OL874171W,Baking without fat,OL76562A,1994.0,George Mateljan
OL8750336W,Quick & easy cakes,OL2976825A,1993.0,Mary Ford
OL8699768W,Creative Cakes Anyone Can Make,OL2944208A,2007.0,Jill Foster
OL8723577W,Baking Illustrated,OL2958921A,2004.0,Editors of Cook's Illustrated Magazine
OL9533865W,The Sweet Melissa Baking Book,OL3538701A,2008.0,Melissa Murphy
OL9876817W,Small Cakes,OL3859763A,2008.0,Roger Pizey
OL9736750W,Hudson Cream Flour Recipes Volume 1,OL3728022A,2000.0,Elaine Brensing Wolf
OL9815135W,Claire and the Bakery Thief (Claire),OL3799313A,2008.0,Janice Poon
OL2973056W,Simple Home Baking,OL454652A,2005.0,Carol Pastor
OL27420556W,Baking in America,OL10079326A,2002.0,Greg Patent
OL273371W,The Baker's Dozen Cookbook,OL2629055A,2001.0,The Baker's Dozen
OL2932162W,Baking for gift-giving,OL446948A,1993.0,Lisa Yockelson
OL2953920W,Recipes from the Old Mill,OL450863A,1995.0,Sarah E. Myers
OL29346348W,"Staff of Life, the Bread",OL7491141A,2008.0,Nigella Lawson
OL29404012W,Baking with Melanie Andrews,OL10859958A,2017.0,Melanie Andrews
OL29422753W,Gottlieb's Bakery,OL2960800A,2011.0,Isser Gottlieb
OL21095349W,Pop Bakery,OL7306869A,2014.0,Clare O'Connell
OL21095502W,Fabulous Gluten-Free Baking,OL7707807A,2015.0,Smilla Luuk
OL21096034W,Honey and Jam,OL8072657A,2015.0,Hannah Queen
OL21150743W,Soulful Baker,OL2958831A,2017.0,Julie Jones
OL21150743W,Soulful Baker,OL3948132A,2017.0,Lisa Linder
OL21075302W,Pastry Love,OL7390603A,2019.0,Joanne Chang
OL21122454W,Essential Home-Ground Flour Book,OL3820794A,2016.0,Sue Becker
OL21063700W,John Whaite Bakes at Home,OL7790874A,2014.0,John Whaite
OL21053134W,Paul Hollywood's Bread,OL2837909A,2013.0,Paul Hollywood     
OL21086625W,Baking,OL727759A,2015.0,Gina Steer
OL21086625W,Baking,OL432189A,2015.0,Ann Nicol
OL21077462W,Best Dump Cakes Ever,OL3116199A,2014.0,Monica Sweeney
OL21153911W,Baking School,OL7713871A,2017.0,Justin Gellatly
OL21153911W,Baking School,OL8101974A,2017.0,Louise Gellatly
OL21153911W,Baking School,OL6830155A,2017.0,Matthew Jones
OL20940485W,The royal bake off,OL7415419A,2015.0,Clémentine Beauvais
OL21063020W,Gail's Artisan Bakery Cookbook,OL8056431A,2014.0,GAIL'S Staff
OL21063020W,Gail's Artisan Bakery Cookbook,OL8056432A,2014.0,Roy Levy
OL21063020W,Gail's Artisan Bakery Cookbook,OL8056433A,2014.0,Gail Mejia
OL21151994W,Artful Baker,OL8100887A,2017.0,Cenk Sonmezsoy
OL21115681W,Great Big Baking Book,OL2727325A,2002.0,Carole Clements
OL21134719W,Wolfie's Secret,OL8091657A,2017.0,Nicola Senior
OL268730W,Betty Crocker Baking for Today,OL27838A,2005.0,Betty Crocker
OL27028039W,Baking,OL7723609A,2002.0,Martha Day
OL2634682W,Traditional teatime recipes,OL383875A,2007.0,Jane Pettigrew
OL26329336W,Twenty-Five,OL9926301A,2016.0,Editors of Bake Magazine Editors
OL2899031W,Grandma Kettle's pies & cookies,OL441061A,1992.0,Phil Kettle
OL2899031W,Grandma Kettle's pies & cookies,OL3014644A,1992.0,Leslie Kettle
OL28989297W,Margaret Fulton Baking,OL1709577A,2012.0,Margaret Fulton
OL29070565W,Better Homes and Gardens Baking,OL7296710A,2013.0,Better Homes & Gardens
OL29089992W,Professional Baking,OL7739076A,2015.0,Wayne Gisslen
OL29074248W,Baking and Pastry,OL8054381A,2010.0,Culinary Institute of America (CIA) Staff
OL26328340W,Good Housekeeping Kids Bake!,OL3109732A,2018.0,Susan Westmoreland
OL28392003W,Bakers,OL7603926A,2019.0,Christine Honders
OL28785915W,Chic and Unique Wedding Cakes - Lace,OL7303243A,2012.0,Zoe Clark
OL28785919W,Seasonal Cupcakes - Halloween,OL5349031A,2012.0,Carolyn White
OL2864757W,Glorious Cakes,OL432189A,1992.0,Ann Nicol
OL28599848W,Like mam used to bake,OL10601901A,2013.0,Rosanne Hewitt-Cromwell
OL24950882W,Fleischmann's booklet devoted to the interests of good baking,OL9403771A,1910.0,Fleishmann Co
OL27439207W,"Mom's Big Book of Baking, Reprint",OL219304A,2008.0,Lauren Chattman
OL275769W,Bake Me A Cake,OL2630351A,2005.0,Megan Brenn-white
OL24440233W,Muffins & quick breads,OL1001969A,1999.0,Linda Fraser
OL27788901W,Mrs Beeton's Cakes and Bakes,OL154981A,2012.0,Mrs. Beeton
OL27788901W,Mrs Beeton's Cakes and Bakes,OL6947839A,2012.0,Gerard Baker
OL2705767W,Flavored Breads,OL395598A,1997.0,Linda Collister
OL2705769W,Muffins And Other Morning Bakes,OL395598A,2000.0,Linda Collister
OL27067516W,British Baking,OL3795500A,2011.0,Oliver Peyton
OL2699232W,"Great cakes, pies, cookies, muffins & more",OL394513A,2009.0,Carole Walter
OL27295693W,Baking Imperfect,OL10217590A,2022.0,Lottie Bedlow
OL39968721W,Are You Sure That's Vegan?,OL7590370A,2010.0,Claire Gosse
OL39968721W,Are You Sure That's Vegan?,OL9590329A,2010.0,Brad Gosse
OL39395043W,All about home baking,OL13377088A,1935.0,General Foods Corporation. Consumer Service Department
OL3875921W,Natural baking the old-fashioned way,OL697831A,1973.0,Robert W. Pelton
OL38603738W,101 Fuss-Free Bakes,OL2485124A,2005.0,Hilary Biller
OL38603738W,101 Fuss-Free Bakes,OL3858741A,2005.0,Jenny Kay
OL38603738W,101 Fuss-Free Bakes,OL13889868A,2005.0,Elinor Storkey
OL38015699W,Ube Baking Book,OL13661953A,2024.0,Henry Awayan
OL38006688W,Why Alfred Burned the Cakes,OL2756297A,2007.0,David Horspool
OL36846719W,Bake Your Heart Out,OL13237487A,2023.0,Dan Langan
OL37179279W,King Arthur Flour WinterBake,OL7023218A,1991.0,King Arthur Flour (Firm)
OL4036933W,Bakery,OL748979A,1980.0,L. J. Hanneman
OL4099337W,Baking & desserts,OL768071A,1980.0,Barbara Methven
OL3588375W,Sugar free cakes and biscuits,OL606837A,1985.0,Elbie Lebrecht
OL36024001W,How to Bake,OL9328005A,2012.0,Paul Hollywood
OL3505858W,Olga's Cup and Saucer,OL586030A,1994.0,Olga Bravo
OL3507388W,My cake,OL586372A,1990.0,Sheila Gore
OL35744352W,Bake Smart,OL7602601A,2023.0,Samantha Seneviratne
OL35702398W,Meg Rivers Traditional Home Baking,OL3361568A,2012.0,Julian Day
OL3629906W,A Day in the Life of a Baker (Day in the Life of ...),OL619063A,1998.0,Carol Watson
OL36032911W,Hummingbird Bakery Cookbook,OL6510018A,2014.0,Tarek Malouf
OL35163049W,Pan paso a paso,OL12722671A,2023.0,IBÁN YARZA
OL3167467W,Mrs. Biddlebox,OL506123A,2002.0,Linda Smith
OL32147641W,"Miss Leslie's seventy-five receipts for pastry, cakes and sweetmeats",OL183694A,1847.0,Eliza Leslie
OL32128290W,United States confectioners' tool works,OL11658874A,1879.0,Thomas Mills & Brother
OL3274302W,The perfect recipe baking book,OL534378A,1996.0,Murray Jaffe
OL32147560W,Dedham receipts,OL11662294A,1871.0,Olive C. Daniell
OL3254923W,The New Baking,OL530274A,1989.0,Caroline Liddell
OL3230769W,Sweet & natural baking,OL526273A,1996.0,Mäni Niall
OL3531995W,Bake and Make Amazing Cookies,OL592040A,2004.0,Elizabeth MacLeod
OL5273683W,What Happens at a Bakery?/ Que Pasa En Una Panaderia? (Where People Work/ Donde Trabaja La Gente?),OL1193679A,2006.0,Kathleen Pohl
OL5273684W,What Happens at a Bakery? (Where People Work),OL1193679A,2006.0,Kathleen Pohl
OL5831319W,About professional baking,OL1429485A,2006.0,Gail Sokol
OL5701985W,Flour girl,OL1387685A,2007.0,David Michael Slater
OL5535011W,So wurde Brot aus Halm und Glut,OL1320255A,1951.0,Walther Adrian
OL5832945W,Great bread!,OL1429979A,1977.0,Bernice Kohn Hunt
OL4321341W,A treasury of southern baking,OL841162A,1993.0,Prudence Hilburn
OL4613760W,Bread of Three Rivers,OL945778A,2001.0,Sara Mansfield Taber
OL4731728W,The Royal baker and pastry cook,OL984823A,1878.0,Giuseppi Rudmani
OL5102323W,The joy of pastry,OL1123509A,1985.0,David Munn
OL5730871W,The baker's apprentice,OL1393321A,2005.0,Judith Ryan Hendricks
OL5730873W,Bread alone,OL1393321A,2001.0,Judith Ryan Hendricks
OL5555364W,Guri And Gura,OL1328841A,1987.0,"Nakagawa, Rieko."
OL5713438W,Al Forno,OL1389661A,2003.0,Maxine Clark
OL4646280W,Elementary baking,OL954525A,1969.0,William J. Sultan
OL4646283W,Practical Baking,OL954525A,1989.0,William J. Sultan
OL4854126W,Wholemeal Microbake Book,OL1030781A,1988.0,Janette Marshall
OL5229570W,"Praktischer Ratgeber für Conditoren, Cakebäcker und Brotbäcker und Candy-Macher",OL1172834A,1911.0,Mathew Malzbender
OL5229833W,"Paul Richards' book of breads, cakes, pastries, ices and sweetmeats",OL1172921A,1907.0,Paul Richards
OL502719W,Baking with Splenda,OL33399A,2006.0,JoAnna M. Lund
OL5365279W,Whole grain baking,OL1235757A,1984.0,Diana Scesny Greene
OL436942W,Army baker,OL18520A,1939.0,United States. Army. Quartermaster Corps.
OL4310048W,"Baking sampler; breads, rolls, cookies, confections",OL838069A,1972.0,Beatrice Trum Hunter
OL4294097W,The Il Fornaio baking book,OL833716A,1993.0,Franco Galli
OL4341302W,Vaer så god,OL848929A,1983.0,Doris Gundersen Eikenbery
OL39065750W,Best war time recipes,OL2448317A,1917.0,Royal Baking Powder Company
OL58164W,"Baker, baker, cookie maker",OL34706A,1998.0,Linda Hayward
OL61439W,Mouse cookies,OL2629701A,1995.0,Laura Joffe Numeroff
OL221893W,My Grandfather Works in a Bakery (My Family at Work),OL2462920A,2000.0,Sarah Hughes
OL21895904W,Christmas Baking,OL8366727A,2020.0,Joyce Klynstra
OL21895904W,Christmas Baking,OL8366728A,2020.0,Laura Klynstra
OL21596888W,Pearla and Her Unpredictably Perfect Day,OL51602A,2016.0,"Jones, Lloyd"
OL21596888W,Pearla and Her Unpredictably Perfect Day,OL8260332A,2016.0,Rochel Lieberman
OL21880799W,Let's Bake!,OL7488828A,2020.0,Claire Belton
OL21880799W,Let's Bake!,OL7524669A,2020.0,Susanne Ng
OL21902829W,Fruit Cake,OL8368515A,2020.0,Jason Schreiber
OL21522320W,Let's Bake,OL8235522A,2014.0,Cathryn Dresser
OL21654270W,Stork : the Art of Home Baking,OL3197276A,2020.0,Stork
OL21722433W,Sweet Girl,OL7442965A,2015.0,Rachel Hollis
OL21902094W,Magnolia Bakery Handbook,OL8368326A,2020.0,Bobbie Lloyd
OL22686170W,Kid Chef Bakes,OL8650045A,2017.0,Lisa Huff
OL22641786W,Professor Cook's mind-blowing baking,OL7320290A,2012.0,Lorna Brash
OL21619678W,Poh Bakes 100 Greats,OL7492564A,2017.0,Poh Ling Yeow
OL22778565W,ʻUgot ṿe-ʻugiyot,OL7131508A,2012.0,Elinoʻar Rabin
OL22920456W,ʻUgot shel bayit,OL4996300A,2014.0,Danit Salomon
OL21531133W,Baked Occasions,OL3119569A,2014.0,Matt Lewis
OL21531133W,Baked Occasions,OL8237742A,2014.0,Renato Poliafito
OL21531133W,Baked Occasions,OL421756A,2014.0,Brian Kennedy
OL21580157W,Pie ography,OL232427A,2013.0,Jo Packham
OL21644739W,Larousse Patisserie and Baking,OL2747371A,2020.0,Larousse
OL21609315W,Meyer's Bakery,OL561409A,2017.0,Claus Meyer
OL21568968W,Baking for the Specific Carbohydrate Diet,OL8225531A,2015.0,Kathryn Anible
OL21471082W,Study Guide for on Baking,OL224488A,2012.0,Sarah R. Labensky
OL21471082W,Study Guide for on Baking,OL7702396A,2012.0,Priscilla A. Martel
OL21471082W,Study Guide for on Baking,OL2655431A,2012.0,Eddy Van Damme
OL22323885W,Baking,OL6995960A,2015.0,Caroline Bretherton
OL22316710W,Sweet victory,OL1483719A,2015.0,Sheryl Berk
OL22535070W,Baking with Kids,OL8611890A,2012.0,Lisa Flodin
OL22535070W,Baking with Kids,OL8611891A,2012.0,Camilla Perez
OL22535070W,Baking with Kids,OL8611892A,2012.0,Charlie Drevstam
OL22000611W,King Arthur Flour All-Purpose Baker's Companion (Revised and Updated),OL2884305A,2021.0,King Arthur Flour
OL21900131W,Pieometry,OL8367870A,2020.0,Lauren Ko
OL21796000W,Baking Bible,OL237164A,2014.0,Rose Levy Beranbaum
OL21787775W,Sweetest Friends,OL6769374A,2013.0,Amy Ackelsberg
OL21834797W,Cooking with the Grinch (Dr. Seuss),OL43344A,2017.0,Tish Rabe
OL21834797W,Cooking with the Grinch (Dr. Seuss),OL725844A,2017.0,Tom Brannon
OL23042544W,The New Dr. Price cook book,OL2448317A,1921.0,Royal Baking Powder Company
OL23106889W,Shoḳolad ba-ribuʻa,OL4996300A,2012.0,Danit Salomon
OL20797920W,CRUMB,OL7528639A,2001.0,Ruby Tandoh
OL20857489W,Hugless Douglas and the great cake bake,OL234252A,2016.0,David Melling
OL20168109W,Homemade Bread,OL7306332A,2018.0,Linda Andersson
OL20557368W,Wholefood Baking,OL2843448A,2013.0,Jude Blereau
OL20638065W,Cookies and scream,OL6888637A,2014.0,Virginia Lowell
OL20365135W,Low Carb High Fat Baking,OL7599641A,2013.0,Mariann Andersson
OL1989176W,The Baker's Dozen,OL239441A,2007.0,Dan Andreasen
OL20743426W,Beer Bread,OL7068676A,2020.0,Lori Rice
OL20777634W,52 Loaves,OL122047A,2011.0,William Alexander undifferentiated
OL20744326W,Rage Baking,OL456135A,2020.0,Kathy Gunst
OL20744326W,Rage Baking,OL2833111A,2020.0,Katherine Alford
OL20831343W,Magnolia Kitchen,OL7956780A,2019.0,Bernadette Gee
OL19733269W,Sally’s Cookie Addiction,OL7531805A,2017.0,Sally McKenney
OL19733739W,Baking with steel,OL7531981A,2017.0,Andris Lagsdin
OL19733773W,Secret-layer cakes,OL7531999A,2017.0,Dini Kodippili
OL19716092W,Baking powder wars,OL2736999A,2017.0,Linda Civitello
OL19722377W,The Sullivan Street Bakery cookbook,OL6619911A,2017.0,Jim Lahey
OL19723676W,The fearless baker,OL7527352A,2017.0,Erin Jeanne McDowell
OL19723681W,Gluten-free flavor flours,OL575849A,2014.0,Alice Medrich
OL19723819W,Baby cakes,OL2892200A,2017.0,Theo Heras
OL19577185W,Chemistry and physics of baking,OL2691879A,1986.0,J. M. V. Blanshard
OL19577185W,Chemistry and physics of baking,OL3677752A,1986.0,P. J. Frazier
OL2413065W,Cake-walk,OL331844A,2000.0,"Curran, Colleen"
OL23520956W,Grow Your Own Cake,OL7293156A,2016.0,Holly Farrell
OL23520956W,Grow Your Own Cake,OL7068557A,2016.0,Jason Ingram
OL24264689W,Felicity the Friday fairy,OL1452170A,2008.0,Daisy Meadows
OL23284712W,Wedding cake killer,OL237029A,2013.0,L. J. Washburn
OL23612260W,Alligator tails and crocodile cakes,OL32893A,1997.0,Nicola Moon
OL21521416W,Phillippa's Home Baking,OL8235180A,2017.0,Phillippa Grogan
OL21521416W,Phillippa's Home Baking,OL8067886A,2017.0,Richard Cornish
OL21521416W,Phillippa's Home Baking,OL8032496A,2017.0,Mark Chew
OL21521416W,Phillippa's Home Baking,OL7518998A,2017.0,Stephanie Alexander
OL21607992W,The Mountain Baker,OL7757380A,2020.0,Mimi Council
OL21607992W,The Mountain Baker,OL8264899A,2020.0,Kimmy Fasani
OL21688497W,Cakes,OL6881250A,2020.0,Todd Knaster
OL21688497W,Cakes,OL2731057A,2020.0,The Culinary Institute of America (CIA)
OL21282147W,Cast Iron Baking Book,OL3109768A,2016.0,Dominique DeVito
OL25733093W,Seasonal Baking,OL6881290A,2013.0,Fiona Cairns
OL25697411W,"Love, Aimee X",OL7674001A,2015.0,Aimee Twigger
OL25710200W,Natural Baker,OL7667009A,2018.0,Henrietta Inman
OL1863137W,What's cooking,OL223109A,1998.0,Emma Patmore
OL18569989W,Food engineering aspects of baking sweet goods,OL2680611A,2008.0,Serpil Sahin
OL1898659W,Sweet Gratitude,OL227325A,2005.0,Judith C. Sutton
OL1926880W,Cookies and crutches,OL231035A,1988.0,Judy Delton
OL1918877W,The Bake Sale Cookbook,OL230004A,2000.0,Sally Sampson
OL19369486W,What to Bake & How to Bake It,OL6787762A,2014.0,Jane Hornby
OL19395582W,Nestlé toll house all-time favorite cookie and baking recipes,OL6854470A,2003.0,"Nestlé USA, Inc"
OL19206710W,Country baking,OL1458877A,1990.0,Time-Life Books
OL1937988W,Holiday Baking,OL232513A,2005.0,Sara Perry
OL1917935W,The Jewish holiday baker,OL229836A,1997.0,Joan Nathan
OL18666293W,ʻUgat ha-shavuʻa shel La-ishah,OL8771272A,2009.0,Ayelet Hirshman
OL1857654W,Biscuit Bliss,OL222404A,2003.0,James Villas
OL18576887W,Dad's cake,OL62087A,2008.0,Margaret Nash
OL1830539W,The baking answer book by,OL219304A,2009.0,Lauren Chattman
OL1820665W,A cake all for me!,OL218266A,1998.0,Karen Magnuson Beil
